"Year","Month","Day","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","Ozone","PM2.5"
"2018","07","14","Bryson City","Swain",35.434767,-83.442133,39,46
"2018","07","14","Triple Oak","Wake",35.8652,-78.8197,NA,33
"2018","07","15","Blackstone","Lee",35.4325,-79.2887,48,43
"2018","07","15","Bryson City","Swain",35.434767,-83.442133,33,36
"2018","07","15","Triple Oak","Wake",35.8652,-78.8197,NA,42
"2018","07","16","Blackstone","Lee",35.4325,-79.2887,41,47
"2018","07","16","Bryson City","Swain",35.434767,-83.442133,30,30
"2018","07","16","Triple Oak","Wake",35.8652,-78.8197,NA,52
"2018","07","17","Blackstone","Lee",35.4325,-79.2887,44,39
"2018","07","17","Bryson City","Swain",35.434767,-83.442133,5,26
"2018","07","17","Triple Oak","Wake",35.8652,-78.8197,NA,48
"2018","07","18","Blackstone","Lee",35.4325,-79.2887,49,30
"2018","07","18","Bryson City","Swain",35.434767,-83.442133,43,32
"2018","07","18","Triple Oak","Wake",35.8652,-78.8197,NA,24
"2018","07","19","Blackstone","Lee",35.4325,-79.2887,64,33
"2018","07","19","Bryson City","Swain",35.434767,-83.442133,37,36
"2018","07","19","Triple Oak","Wake",35.8652,-78.8197,NA,30
"2018","07","20","Blackstone","Lee",35.4325,-79.2887,39,35
"2018","07","20","Bryson City","Swain",35.434767,-83.442133,40,44
"2018","07","20","Triple Oak","Wake",35.8652,-78.8197,NA,33
"2018","07","21","Blackstone","Lee",35.4325,-79.2887,42,26
"2018","07","21","Bryson City","Swain",35.434767,-83.442133,44,22
"2018","07","21","Triple Oak","Wake",35.8652,-78.8197,NA,20
"2018","07","22","Blackstone","Lee",35.4325,-79.2887,43,20
"2018","07","22","Bryson City","Swain",35.434767,-83.442133,37,26
"2018","07","22","Triple Oak","Wake",35.8652,-78.8197,NA,25
"2018","07","23","Blackstone","Lee",35.4325,-79.2887,39,20
"2018","07","23","Bryson City","Swain",35.434767,-83.442133,36,20
"2018","07","23","Triple Oak","Wake",35.8652,-78.8197,NA,35
"2018","07","24","Blackstone","Lee",35.4325,-79.2887,39,17
"2018","07","24","Bryson City","Swain",35.434767,-83.442133,31,21
"2018","07","24","Triple Oak","Wake",35.8652,-78.8197,NA,24
"2018","07","25","Blackstone","Lee",35.4325,-79.2887,34,17
"2018","07","25","Bryson City","Swain",35.434767,-83.442133,35,25
"2018","07","25","Triple Oak","Wake",35.8652,-78.8197,NA,28
"2018","07","26","Blackstone","Lee",35.4325,-79.2887,40,23
"2018","07","26","Bryson City","Swain",35.434767,-83.442133,40,38
"2018","07","26","Triple Oak","Wake",35.8652,-78.8197,NA,34
"2018","07","27","Blackstone","Lee",35.4325,-79.2887,39,35
"2018","07","27","Bryson City","Swain",35.434767,-83.442133,42,44
"2018","07","27","Triple Oak","Wake",35.8652,-78.8197,NA,47
"2018","07","28","Blackstone","Lee",35.4325,-79.2887,42,32
"2018","07","28","Bryson City","Swain",35.434767,-83.442133,40,40
"2018","07","28","Triple Oak","Wake",35.8652,-78.8197,NA,46
"2018","07","29","Blackstone","Lee",35.4325,-79.2887,37,29
"2018","07","29","Bryson City","Swain",35.434767,-83.442133,40,36
"2018","07","29","Triple Oak","Wake",35.8652,-78.8197,NA,38
"2018","07","30","Blackstone","Lee",35.4325,-79.2887,25,8
"2018","07","30","Bryson City","Swain",35.434767,-83.442133,41,40
"2018","07","30","Triple Oak","Wake",35.8652,-78.8197,NA,24
"2018","07","31","Blackstone","Lee",35.4325,-79.2887,27,23
"2018","07","31","Bryson City","Swain",35.434767,-83.442133,31,27
"2018","07","31","Triple Oak","Wake",35.8652,-78.8197,NA,26
"2018","08","01","Blackstone","Lee",35.4325,-79.2887,29,NA
"2018","08","01","Bryson City","Swain",35.434767,-83.442133,31,25
"2018","08","01","Triple Oak","Wake",35.8652,-78.8197,NA,28
"2018","08","02","Blackstone","Lee",35.4325,-79.2887,25,NA
"2018","08","02","Bryson City","Swain",35.434767,-83.442133,23,7
"2018","08","02","Triple Oak","Wake",35.8652,-78.8197,NA,27
"2018","08","03","Blackstone","Lee",35.4325,-79.2887,17,NA
"2018","08","03","Bryson City","Swain",35.434767,-83.442133,25,10
"2018","08","03","Triple Oak","Wake",35.8652,-78.8197,NA,16
"2018","08","04","Blackstone","Lee",35.4325,-79.2887,26,NA
"2018","08","04","Bryson City","Swain",35.434767,-83.442133,27,15
"2018","08","04","Triple Oak","Wake",35.8652,-78.8197,NA,23
"2018","08","05","Blackstone","Lee",35.4325,-79.2887,31,NA
"2018","08","05","Bryson City","Swain",35.434767,-83.442133,29,25
"2018","08","05","Triple Oak","Wake",35.8652,-78.8197,NA,30
"2018","08","06","Blackstone","Lee",35.4325,-79.2887,37,NA
"2018","08","06","Bryson City","Swain",35.434767,-83.442133,24,27
"2018","08","06","Triple Oak","Wake",35.8652,-78.8197,NA,39
"2018","08","07","Bryson City","Swain",35.434767,-83.442133,26,27
"2018","08","07","Triple Oak","Wake",35.8652,-78.8197,NA,35
"2018","08","08","Bryson City","Swain",35.434767,-83.442133,26,27
"2018","08","08","Triple Oak","Wake",35.8652,-78.8197,NA,27
"2018","08","09","Bryson City","Swain",35.434767,-83.442133,32,18
"2018","08","09","Triple Oak","Wake",35.8652,-78.8197,NA,33
"2018","08","10","Bryson City","Swain",35.434767,-83.442133,28,19
"2018","08","10","Triple Oak","Wake",35.8652,-78.8197,NA,50
"2018","08","11","Bryson City","Swain",35.434767,-83.442133,31,24
"2018","08","11","Triple Oak","Wake",35.8652,-78.8197,NA,39
"2018","08","12","Bryson City","Swain",35.434767,-83.442133,36,41
"2018","08","12","Triple Oak","Wake",35.8652,-78.8197,NA,30
"2018","08","13","Bryson City","Swain",35.434767,-83.442133,31,45
"2018","08","13","Triple Oak","Wake",35.8652,-78.8197,NA,27
"2018","08","14","Bryson City","Swain",35.434767,-83.442133,34,47
"2018","08","14","Triple Oak","Wake",35.8652,-78.8197,NA,30
"2018","08","15","Bryson City","Swain",35.434767,-83.442133,28,54
"2018","08","15","Triple Oak","Wake",35.8652,-78.8197,NA,47
"2018","08","16","Bryson City","Swain",35.434767,-83.442133,37,59
"2018","08","16","Triple Oak","Wake",35.8652,-78.8197,NA,57
"2018","08","17","Bryson City","Swain",35.434767,-83.442133,28,54
"2018","08","17","Triple Oak","Wake",35.8652,-78.8197,NA,47
"2018","08","18","Bryson City","Swain",35.434767,-83.442133,27,31
"2018","08","18","Triple Oak","Wake",35.8652,-78.8197,NA,26
"2018","08","19","Bryson City","Swain",35.434767,-83.442133,30,24
"2018","08","19","Triple Oak","Wake",35.8652,-78.8197,NA,26
"2018","08","20","Bryson City","Swain",35.434767,-83.442133,31,29
"2018","08","21","Bryson City","Swain",35.434767,-83.442133,31,52
"2018","08","21","Triple Oak","Wake",35.8652,-78.8197,NA,30
"2018","08","22","Bryson City","Swain",35.434767,-83.442133,34,37
"2018","08","22","Triple Oak","Wake",35.8652,-78.8197,NA,30
"2018","08","23","Bryson City","Swain",35.434767,-83.442133,40,53
"2018","08","23","Triple Oak","Wake",35.8652,-78.8197,NA,42
"2018","08","24","Bryson City","Swain",35.434767,-83.442133,36,39
"2018","08","24","Triple Oak","Wake",35.8652,-78.8197,NA,31
"2018","08","25","Bryson City","Swain",35.434767,-83.442133,36,NA
"2018","08","25","Triple Oak","Wake",35.8652,-78.8197,NA,29
"2018","08","26","Bryson City","Swain",35.434767,-83.442133,33,NA
"2018","08","26","Triple Oak","Wake",35.8652,-78.8197,NA,41
"2018","08","27","Bryson City","Swain",35.434767,-83.442133,30,NA
"2018","08","27","Triple Oak","Wake",35.8652,-78.8197,NA,56
"2018","08","28","Bryson City","Swain",35.434767,-83.442133,36,NA
"2018","08","28","Triple Oak","Wake",35.8652,-78.8197,NA,53
"2018","08","29","Bryson City","Swain",35.434767,-83.442133,39,43
"2018","08","29","Triple Oak","Wake",35.8652,-78.8197,NA,40
"2018","08","30","Bryson City","Swain",35.434767,-83.442133,29,30
"2018","08","30","Triple Oak","Wake",35.8652,-78.8197,NA,45
"2018","08","31","Bryson City","Swain",35.434767,-83.442133,27,21
"2018","08","31","Triple Oak","Wake",35.8652,-78.8197,NA,26
"2018","09","01","Bryson City","Swain",35.434767,-83.442133,29,29
"2018","09","01","Triple Oak","Wake",35.8652,-78.8197,NA,35
"2018","09","02","Bryson City","Swain",35.434767,-83.442133,24,28
"2018","09","02","Triple Oak","Wake",35.8652,-78.8197,NA,24
"2018","09","03","Bryson City","Swain",35.434767,-83.442133,25,18
"2018","09","03","Triple Oak","Wake",35.8652,-78.8197,NA,22
"2018","09","04","Bryson City","Swain",35.434767,-83.442133,28,22
"2018","09","04","Triple Oak","Wake",35.8652,-78.8197,NA,39
"2018","09","05","Bryson City","Swain",35.434767,-83.442133,25,31
"2018","09","05","Triple Oak","Wake",35.8652,-78.8197,NA,34
"2018","09","06","Bryson City","Swain",35.434767,-83.442133,26,30
"2018","09","06","Triple Oak","Wake",35.8652,-78.8197,NA,33
"2018","09","07","Bryson City","Swain",35.434767,-83.442133,30,26
"2018","09","07","Triple Oak","Wake",35.8652,-78.8197,NA,35
"2018","09","08","Bryson City","Swain",35.434767,-83.442133,28,28
"2018","09","08","Triple Oak","Wake",35.8652,-78.8197,NA,33
"2018","09","09","Bryson City","Swain",35.434767,-83.442133,24,21
"2018","09","09","Triple Oak","Wake",35.8652,-78.8197,NA,23
"2018","09","10","Bryson City","Swain",35.434767,-83.442133,17,18
"2018","09","10","Triple Oak","Wake",35.8652,-78.8197,NA,23
"2018","09","11","Bryson City","Swain",35.434767,-83.442133,24,10
"2018","09","12","Bryson City","Swain",35.434767,-83.442133,24,20
"2018","09","13","Bryson City","Swain",35.434767,-83.442133,24,22
"2018","09","14","Bryson City","Swain",35.434767,-83.442133,23,14
"2018","09","15","Bryson City","Swain",35.434767,-83.442133,21,13
"2018","09","16","Bryson City","Swain",35.434767,-83.442133,12,9
"2018","09","17","Bryson City","Swain",35.434767,-83.442133,21,10
"2018","09","18","Bryson City","Swain",35.434767,-83.442133,27,22
"2018","09","19","Bryson City","Swain",35.434767,-83.442133,34,32
"2018","09","20","Bryson City","Swain",35.434767,-83.442133,35,44
"2018","09","20","Triple Oak","Wake",35.8652,-78.8197,NA,53
"2018","09","21","Bryson City","Swain",35.434767,-83.442133,36,48
"2018","09","21","Triple Oak","Wake",35.8652,-78.8197,NA,43
"2018","09","22","Bryson City","Swain",35.434767,-83.442133,34,43
"2018","09","22","Triple Oak","Wake",35.8652,-78.8197,NA,57
"2018","09","23","Bryson City","Swain",35.434767,-83.442133,31,43
"2018","09","23","Triple Oak","Wake",35.8652,-78.8197,NA,45
"2018","09","24","Bryson City","Swain",35.434767,-83.442133,24,30
"2018","09","24","Triple Oak","Wake",35.8652,-78.8197,NA,23
"2018","09","25","Bryson City","Swain",35.434767,-83.442133,22,27
"2018","09","25","Triple Oak","Wake",35.8652,-78.8197,NA,31
"2018","09","26","Bryson City","Swain",35.434767,-83.442133,16,23
"2018","09","26","Triple Oak","Wake",35.8652,-78.8197,NA,36
"2018","09","27","Bryson City","Swain",35.434767,-83.442133,13,20
"2018","09","27","Triple Oak","Wake",35.8652,-78.8197,NA,32
"2018","09","28","Bryson City","Swain",35.434767,-83.442133,27,22
"2018","09","28","Triple Oak","Wake",35.8652,-78.8197,NA,21
"2018","09","29","Bryson City","Swain",35.434767,-83.442133,29,24
"2018","09","29","Triple Oak","Wake",35.8652,-78.8197,NA,21
"2018","09","30","Bryson City","Swain",35.434767,-83.442133,29,25
"2018","09","30","Triple Oak","Wake",35.8652,-78.8197,NA,25
"2018","10","01","Bryson City","Swain",35.434767,-83.442133,29,35
"2018","10","01","Triple Oak","Wake",35.8652,-78.8197,NA,36
"2018","10","02","Bryson City","Swain",35.434767,-83.442133,32,36
"2018","10","02","Triple Oak","Wake",35.8652,-78.8197,NA,38
"2018","10","03","Bryson City","Swain",35.434767,-83.442133,28,37
"2018","10","03","Triple Oak","Wake",35.8652,-78.8197,NA,42
"2018","10","04","Bryson City","Swain",35.434767,-83.442133,31,30
"2018","10","04","Triple Oak","Wake",35.8652,-78.8197,NA,43
"2018","10","05","Bryson City","Swain",35.434767,-83.442133,28,32
"2018","10","05","Triple Oak","Wake",35.8652,-78.8197,NA,46
"2018","10","06","Bryson City","Swain",35.434767,-83.442133,32,37
"2018","10","06","Triple Oak","Wake",35.8652,-78.8197,NA,43
"2018","10","07","Bryson City","Swain",35.434767,-83.442133,30,46
"2018","10","07","Triple Oak","Wake",35.8652,-78.8197,NA,39
"2018","10","08","Bryson City","Swain",35.434767,-83.442133,32,36
"2018","10","08","Triple Oak","Wake",35.8652,-78.8197,NA,25
"2018","10","09","Bryson City","Swain",35.434767,-83.442133,NA,21
"2018","10","09","Triple Oak","Wake",35.8652,-78.8197,NA,19
"2018","10","10","Bryson City","Swain",35.434767,-83.442133,NA,17
"2018","10","10","Triple Oak","Wake",35.8652,-78.8197,NA,27
"2018","10","11","Bryson City","Swain",35.434767,-83.442133,NA,25
"2018","10","11","Triple Oak","Wake",35.8652,-78.8197,NA,17
"2018","10","12","Bryson City","Swain",35.434767,-83.442133,33,22
"2018","10","12","Triple Oak","Wake",35.8652,-78.8197,NA,20
"2018","10","13","Bryson City","Swain",35.434767,-83.442133,33,27
"2018","10","13","Triple Oak","Wake",35.8652,-78.8197,NA,18
"2018","10","14","Bryson City","Swain",35.434767,-83.442133,30,36
"2018","10","14","Triple Oak","Wake",35.8652,-78.8197,NA,27
"2018","10","15","Bryson City","Swain",35.434767,-83.442133,31,40
"2018","10","15","Triple Oak","Wake",35.8652,-78.8197,NA,44
"2018","10","16","Bryson City","Swain",35.434767,-83.442133,22,30
"2018","10","16","Triple Oak","Wake",35.8652,-78.8197,NA,35
"2018","10","17","Bryson City","Swain",35.434767,-83.442133,31,24
"2018","10","17","Triple Oak","Wake",35.8652,-78.8197,NA,19
"2018","10","18","Bryson City","Swain",35.434767,-83.442133,32,25
"2018","10","18","Triple Oak","Wake",35.8652,-78.8197,NA,17
"2018","10","19","Bryson City","Swain",35.434767,-83.442133,33,38
"2018","10","19","Triple Oak","Wake",35.8652,-78.8197,NA,28
"2018","10","20","Bryson City","Swain",35.434767,-83.442133,37,33
"2018","10","20","Triple Oak","Wake",35.8652,-78.8197,NA,34
"2018","10","21","Bryson City","Swain",35.434767,-83.442133,32,22
"2018","10","21","Triple Oak","Wake",35.8652,-78.8197,NA,3
"2018","10","22","Bryson City","Swain",35.434767,-83.442133,26,23
"2018","10","22","Triple Oak","Wake",35.8652,-78.8197,NA,14
"2018","10","23","Bryson City","Swain",35.434767,-83.442133,NA,36
"2018","10","23","Triple Oak","Wake",35.8652,-78.8197,NA,29
"2018","10","24","Bryson City","Swain",35.434767,-83.442133,32,35
"2018","10","24","Triple Oak","Wake",35.8652,-78.8197,NA,21
"2018","10","25","Bryson City","Swain",35.434767,-83.442133,31,43
"2018","10","25","Triple Oak","Wake",35.8652,-78.8197,NA,19
"2018","10","26","Bryson City","Swain",35.434767,-83.442133,32,32
"2018","10","26","Triple Oak","Wake",35.8652,-78.8197,NA,17
"2018","10","27","Bryson City","Swain",35.434767,-83.442133,31,30
"2018","10","27","Triple Oak","Wake",35.8652,-78.8197,NA,10
"2018","10","28","Bryson City","Swain",35.434767,-83.442133,39,33
"2018","10","28","Triple Oak","Wake",35.8652,-78.8197,NA,15
"2018","10","29","Bryson City","Swain",35.434767,-83.442133,38,21
"2018","10","29","Triple Oak","Wake",35.8652,-78.8197,NA,16
"2018","10","30","Bryson City","Swain",35.434767,-83.442133,31,26
"2018","10","30","Triple Oak","Wake",35.8652,-78.8197,NA,24
"2018","10","31","Bryson City","Swain",35.434767,-83.442133,35,43
"2018","10","31","Triple Oak","Wake",35.8652,-78.8197,NA,39
"2018","11","01","Bryson City","Swain",35.434767,-83.442133,35,43
"2018","11","01","Triple Oak","Wake",35.8652,-78.8197,NA,24
"2018","11","02","Bryson City","Swain",35.434767,-83.442133,27,17
"2018","11","02","Triple Oak","Wake",35.8652,-78.8197,NA,18
"2018","11","03","Bryson City","Swain",35.434767,-83.442133,33,29
"2018","11","03","Triple Oak","Wake",35.8652,-78.8197,NA,13
"2018","11","04","Bryson City","Swain",35.434767,-83.442133,39,34
"2018","11","04","Triple Oak","Wake",35.8652,-78.8197,NA,19
"2018","11","05","Bryson City","Swain",35.434767,-83.442133,29,25
"2018","11","05","Triple Oak","Wake",35.8652,-78.8197,NA,19
"2018","11","06","Bryson City","Swain",35.434767,-83.442133,36,18
"2018","11","06","Triple Oak","Wake",35.8652,-78.8197,NA,31
"2018","11","07","Bryson City","Swain",35.434767,-83.442133,29,24
"2018","11","07","Triple Oak","Wake",35.8652,-78.8197,NA,26
"2018","11","08","Bryson City","Swain",35.434767,-83.442133,25,40
"2018","11","08","Triple Oak","Wake",35.8652,-78.8197,NA,35
"2018","11","09","Bryson City","Swain",35.434767,-83.442133,23,23
"2018","11","09","Triple Oak","Wake",35.8652,-78.8197,NA,26
"2018","11","10","Bryson City","Swain",35.434767,-83.442133,35,32
"2018","11","10","Triple Oak","Wake",35.8652,-78.8197,NA,13
"2018","11","11","Bryson City","Swain",35.434767,-83.442133,32,49
"2018","11","11","Triple Oak","Wake",35.8652,-78.8197,NA,21
"2018","11","12","Bryson City","Swain",35.434767,-83.442133,21,36
"2018","11","12","Triple Oak","Wake",35.8652,-78.8197,NA,27
"2018","11","13","Bryson City","Swain",35.434767,-83.442133,18,16
"2018","11","13","Triple Oak","Wake",35.8652,-78.8197,NA,12
"2018","11","14","Bryson City","Swain",35.434767,-83.442133,31,17
"2018","11","14","Triple Oak","Wake",35.8652,-78.8197,NA,24
"2018","11","15","Bryson City","Swain",35.434767,-83.442133,28,14
"2018","11","15","Triple Oak","Wake",35.8652,-78.8197,NA,12
"2018","11","16","Bryson City","Swain",35.434767,-83.442133,38,26
"2018","11","16","Triple Oak","Wake",35.8652,-78.8197,NA,15
"2018","11","17","Bryson City","Swain",35.434767,-83.442133,25,43
"2018","11","17","Triple Oak","Wake",35.8652,-78.8197,NA,33
"2018","11","18","Bryson City","Swain",35.434767,-83.442133,27,52
"2018","11","18","Triple Oak","Wake",35.8652,-78.8197,NA,45
"2018","11","19","Bryson City","Swain",35.434767,-83.442133,32,52
"2018","11","19","Triple Oak","Wake",35.8652,-78.8197,NA,57
"2018","11","20","Bryson City","Swain",35.434767,-83.442133,30,29
"2018","11","20","Triple Oak","Wake",35.8652,-78.8197,NA,37
"2018","11","21","Bryson City","Swain",35.434767,-83.442133,28,33
"2018","11","21","Triple Oak","Wake",35.8652,-78.8197,NA,22
"2018","11","22","Bryson City","Swain",35.434767,-83.442133,31,47
"2018","11","22","Triple Oak","Wake",35.8652,-78.8197,NA,35
"2018","11","23","Bryson City","Swain",35.434767,-83.442133,34,55
"2018","11","23","Triple Oak","Wake",35.8652,-78.8197,NA,21
"2018","11","24","Bryson City","Swain",35.434767,-83.442133,30,26
"2018","11","24","Triple Oak","Wake",35.8652,-78.8197,NA,16
"2018","11","25","Bryson City","Swain",35.434767,-83.442133,27,28
"2018","11","25","Triple Oak","Wake",35.8652,-78.8197,NA,35
"2018","11","26","Bryson City","Swain",35.434767,-83.442133,24,20
"2018","11","26","Triple Oak","Wake",35.8652,-78.8197,NA,22
"2018","11","27","Bryson City","Swain",35.434767,-83.442133,31,25
"2018","11","27","Triple Oak","Wake",35.8652,-78.8197,NA,10
"2018","11","28","Bryson City","Swain",35.434767,-83.442133,30,28
"2018","11","28","Triple Oak","Wake",35.8652,-78.8197,NA,21
"2018","11","29","Bryson City","Swain",35.434767,-83.442133,13,56
"2018","11","29","Triple Oak","Wake",35.8652,-78.8197,NA,29
"2018","11","30","Bryson City","Swain",35.434767,-83.442133,5,59
"2018","11","30","Triple Oak","Wake",35.8652,-78.8197,NA,38
"2018","12","01","Bryson City","Swain",35.434767,-83.442133,27,35
"2018","12","01","Triple Oak","Wake",35.8652,-78.8197,NA,46
"2018","12","02","Bryson City","Swain",35.434767,-83.442133,39,28
"2018","12","02","Triple Oak","Wake",35.8652,-78.8197,NA,16
"2018","12","03","Bryson City","Swain",35.434767,-83.442133,37,28
"2018","12","03","Triple Oak","Wake",35.8652,-78.8197,NA,34
"2018","12","04","Bryson City","Swain",35.434767,-83.442133,25,20
"2018","12","04","Triple Oak","Wake",35.8652,-78.8197,NA,13
"2018","12","05","Bryson City","Swain",35.434767,-83.442133,28,20
"2018","12","05","Triple Oak","Wake",35.8652,-78.8197,NA,10
"2018","12","06","Bryson City","Swain",35.434767,-83.442133,23,42
"2018","12","06","Triple Oak","Wake",35.8652,-78.8197,NA,20
"2018","12","07","Bryson City","Swain",35.434767,-83.442133,29,32
"2018","12","07","Triple Oak","Wake",35.8652,-78.8197,NA,32
"2018","12","08","Bryson City","Swain",35.434767,-83.442133,32,33
"2018","12","08","Triple Oak","Wake",35.8652,-78.8197,NA,35
"2018","12","09","Bryson City","Swain",35.434767,-83.442133,34,20
